YEAR  MO  DA  HR      LAT       LON   CO2 20000
2012   8  16   0  42.0868  -95.7175  0.4422E-10
2012   8  16   0  42.2368  -95.7175  0.4309E-10
2012   8  16   0  42.2868  -95.7175  0.8623E-10
2012   8  16   0  42.3368  -95.7175  0.1294E-09
2012   8  16   0  42.5868  -95.7175  0.3794E-10
2012   8  16   0  42.6368  -95.7175  0.1518E-09
2012   8  16   0  42.6868  -95.7175  0.7596E-10
2012   8  16   0  42.8368  -95.7175  0.1056E-09
2012   8  16   0  39.6868  -95.6675  0.7752E-10
2012   8  16   0  39.7368  -95.6675  0.1230E-08
2012   8  16   0  39.7868  -95.6675  0.4470E-08
2012   8  16   0  39.8368  -95.6675  0.8835E-08
2012   8  16   0  39.8868  -95.6675  0.1285E-07
2012   8  16   0  39.9368  -95.6675  0.1794E-07
2012   8  16   0  39.9868  -95.6675  0.1753E-07
2012   8  16   0  40.0368  -95.6675  0.1568E-07
2012   8  16   0  40.0868  -95.6675  0.1578E-07
2012   8  16   0  40.1368  -95.6675  0.1937E-07
2012   8  16   0  40.1868  -95.6675  0.2382E-07
2012   8  16   0  40.2368  -95.6675  0.2722E-07
2012   8  16   0  40.2868  -95.6675  0.2740E-07
2012   8  16   0  40.3368  -95.6675  0.2786E-07
2012   8  16   0  40.3868  -95.6675  0.3761E-07
2012   8  16   0  40.4368  -95.6675  0.5008E-07
2012   8  16   0  40.4868  -95.6675  0.5671E-07
2012   8  16   0  40.5368  -95.6675  0.5742E-07
2012   8  16   0  40.5868  -95.6675  0.5830E-07
2012   8  16   0  40.6368  -95.6675  0.5600E-07
2012   8  16   0  40.6868  -95.6675  0.5155E-07
2012   8  16   0  40.7368  -95.6675  0.4766E-07
2012   8  16   0  40.7868  -95.6675  0.4865E-07
2012   8  16   0  40.8368  -95.6675  0.4291E-07
2012   8  16   0  40.8868  -95.6675  0.3856E-07
2012   8  16   0  40.9368  -95.6675  0.3243E-07
2012   8  16   0  40.9868  -95.6675  0.2801E-07
2012   8  16   0  41.0368  -95.6675  0.2208E-07
2012   8  16   0  41.0868  -95.6675  0.1581E-07
2012   8  16   0  41.1368  -95.6675  0.1118E-07
2012   8  16   0  41.1868  -95.6675  0.8488E-08
2012   8  16   0  41.2368  -95.6675  0.6605E-08
2012   8  16   0  41.2868  -95.6675  0.4610E-08
2012   8  16   0  41.3368  -95.6675  0.3302E-08
2012   8  16   0  41.3868  -95.6675  0.3293E-08
2012   8  16   0  41.4368  -95.6675  0.2585E-08
2012   8  16   0  41.4868  -95.6675  0.2146E-08
2012   8  16   0  41.5368  -95.6675  0.1762E-08
2012   8  16   0  41.5868  -95.6675  0.1604E-08
2012   8  16   0  41.6368  -95.6675  0.1578E-08
2012   8  16   0  41.6868  -95.6675  0.1801E-08
2012   8  16   0  41.7368  -95.6675  0.1612E-08
2012   8  16   0  41.7868  -95.6675  0.1530E-08
2012   8  16   0  41.8368  -95.6675  0.1856E-08
2012   8  16   0  41.8868  -95.6675  0.2096E-08
2012   8  16   0  41.9368  -95.6675  0.1669E-08
2012   8  16   0  41.9868  -95.6675  0.8183E-09
2012   8  16   0  42.0368  -95.6675  0.5825E-09
2012   8  16   0  42.0868  -95.6675  0.6217E-09
2012   8  16   0  42.1368  -95.6675  0.4810E-09
2012   8  16   0  42.1868  -95.6675  0.2905E-09
2012   8  16   0  42.2368  -95.6675  0.9818E-10
2012   8  16   0  42.3868  -95.6675  0.1296E-09
2012   8  16   0  42.6868  -95.6675  0.7599E-10
2012   8  16   0  42.7368  -95.6675  0.1140E-09
2012   8  16   0  42.8868  -95.6675  0.7042E-10
2012   8  16   0  39.7368  -95.6175  0.3103E-09
2012   8  16   0  39.7868  -95.6175  0.1133E-08
2012   8  16   0  39.8368  -95.6175  0.2833E-08
2012   8  16   0  39.8868  -95.6175  0.5866E-08
2012   8  16   0  39.9368  -95.6175  0.9920E-08
2012   8  16   0  39.9868  -95.6175  0.1558E-07
2012   8  16   0  40.0368  -95.6175  0.1863E-07
2012   8  16   0  40.0868  -95.6175  0.1575E-07
2012   8  16   0  40.1368  -95.6175  0.1587E-07
2012   8  16   0  40.1868  -95.6175  0.1601E-07
2012   8  16   0  40.2368  -95.6175  0.1886E-07
2012   8  16   0  40.2868  -95.6175  0.2054E-07
2012   8  16   0  40.3368  -95.6175  0.2190E-07
2012   8  16   0  40.3868  -95.6175  0.2189E-07
2012   8  16   0  40.4368  -95.6175  0.2566E-07
2012   8  16   0  40.4868  -95.6175  0.3157E-07
2012   8  16   0  40.5368  -95.6175  0.4286E-07
2012   8  16   0  40.5868  -95.6175  0.4710E-07
2012   8  16   0  40.6368  -95.6175  0.4750E-07
2012   8  16   0  40.6868  -95.6175  0.4684E-07
2012   8  16   0  40.7368  -95.6175  0.4489E-07
2012   8  16   0  40.7868  -95.6175  0.4013E-07
2012   8  16   0  40.8368  -95.6175  0.3835E-07
2012   8  16   0  40.8868  -95.6175  0.3992E-07
2012   8  16   0  40.9368  -95.6175  0.3669E-07
2012   8  16   0  40.9868  -95.6175  0.3190E-07
2012   8  16   0  41.0368  -95.6175  0.2979E-07
2012   8  16   0  41.0868  -95.6175  0.2700E-07
2012   8  16   0  41.1368  -95.6175  0.2237E-07
2012   8  16   0  41.1868  -95.6175  0.1548E-07
2012   8  16   0  41.2368  -95.6175  0.1112E-07
2012   8  16   0  41.2868  -95.6175  0.9644E-08
2012   8  16   0  41.3368  -95.6175  0.6716E-08
2012   8  16   0  41.3868  -95.6175  0.4693E-08
2012   8  16   0  41.4368  -95.6175  0.3951E-08
2012   8  16   0  41.4868  -95.6175  0.3486E-08
2012   8  16   0  41.5368  -95.6175  0.2841E-08
2012   8  16   0  41.5868  -95.6175  0.2631E-08
2012   8  16   0  41.6368  -95.6175  0.2767E-08
2012   8  16   0  41.6868  -95.6175  0.2027E-08
2012   8  16   0  41.7368  -95.6175  0.1200E-08
2012   8  16   0  41.7868  -95.6175  0.1584E-08
2012   8  16   0  41.8368  -95.6175  0.1475E-08
2012   8  16   0  41.8868  -95.6175  0.1083E-08
2012   8  16   0  41.9368  -95.6175  0.1243E-08
2012   8  16   0  41.9868  -95.6175  0.1704E-08
2012   8  16   0  42.0368  -95.6175  0.9498E-09
2012   8  16   0  42.0868  -95.6175  0.6005E-09
2012   8  16   0  42.1368  -95.6175  0.6514E-09
2012   8  16   0  42.1868  -95.6175  0.6401E-09
2012   8  16   0  42.2368  -95.6175  0.5961E-09
2012   8  16   0  42.2868  -95.6175  0.2955E-09
2012   8  16   0  42.3368  -95.6175  0.1922E-09
2012   8  16   0  42.3868  -95.6175  0.1297E-09
2012   8  16   0  42.4368  -95.6175  0.1297E-09
2012   8  16   0  42.7368  -95.6175  0.3803E-10
2012   8  16   0  42.7868  -95.6175  0.1522E-09
2012   8  16   0  42.8868  -95.6175  0.7044E-10
2012   8  16   0  39.7868  -95.5675  0.3865E-09
2012   8  16   0  39.8368  -95.5675  0.1335E-08
2012   8  16   0  39.8868  -95.5675  0.2992E-08
2012   8  16   0  39.9368  -95.5675  0.4394E-08
2012   8  16   0  39.9868  -95.5675  0.6707E-08
2012   8  16   0  40.0368  -95.5675  0.9359E-08
2012   8  16   0  40.0868  -95.5675  0.1279E-07
2012   8  16   0  40.1368  -95.5675  0.1472E-07
2012   8  16   0  40.1868  -95.5675  0.1369E-07
2012   8  16   0  40.2368  -95.5675  0.1523E-07
2012   8  16   0  40.2868  -95.5675  0.1696E-07
2012   8  16   0  40.3368  -95.5675  0.1844E-07
2012   8  16   0  40.3868  -95.5675  0.1918E-07
2012   8  16   0  40.4368  -95.5675  0.1911E-07
2012   8  16   0  40.4868  -95.5675  0.2168E-07
2012   8  16   0  40.5368  -95.5675  0.2426E-07
2012   8  16   0  40.5868  -95.5675  0.2942E-07
2012   8  16   0  40.6368  -95.5675  0.3746E-07
2012   8  16   0  40.6868  -95.5675  0.4055E-07
2012   8  16   0  40.7368  -95.5675  0.4303E-07
2012   8  16   0  40.7868  -95.5675  0.4022E-07
2012   8  16   0  40.8368  -95.5675  0.3787E-07
2012   8  16   0  40.8868  -95.5675  0.3350E-07
2012   8  16   0  40.9368  -95.5675  0.3430E-07
2012   8  16   0  40.9868  -95.5675  0.3474E-07
2012   8  16   0  41.0368  -95.5675  0.3368E-07
2012   8  16   0  41.0868  -95.5675  0.2974E-07
2012   8  16   0  41.1368  -95.5675  0.2635E-07
2012   8  16   0  41.1868  -95.5675  0.2447E-07
2012   8  16   0  41.2368  -95.5675  0.1808E-07
2012   8  16   0  41.2868  -95.5675  0.1335E-07
2012   8  16   0  41.3368  -95.5675  0.1128E-07
2012   8  16   0  41.3868  -95.5675  0.8309E-08
2012   8  16   0  41.4368  -95.5675  0.5649E-08
2012   8  16   0  41.4868  -95.5675  0.5397E-08
2012   8  16   0  41.5368  -95.5675  0.4266E-08
2012   8  16   0  41.5868  -95.5675  0.3250E-08
2012   8  16   0  41.6368  -95.5675  0.2524E-08
2012   8  16   0  41.6868  -95.5675  0.2748E-08
2012   8  16   0  41.7368  -95.5675  0.3344E-08
2012   8  16   0  41.7868  -95.5675  0.2411E-08
2012   8  16   0  41.8368  -95.5675  0.1842E-08
2012   8  16   0  41.8868  -95.5675  0.2420E-08
2012   8  16   0  41.9368  -95.5675  0.1049E-08
2012   8  16   0  41.9868  -95.5675  0.9171E-09
2012   8  16   0  42.0368  -95.5675  0.1160E-08
2012   8  16   0  42.0868  -95.5675  0.9691E-09
2012   8  16   0  42.1368  -95.5675  0.6421E-09
2012   8  16   0  42.1868  -95.5675  0.6779E-09
2012   8  16   0  42.2368  -95.5675  0.5699E-09
2012   8  16   0  42.2868  -95.5675  0.9201E-09
2012   8  16   0  42.3368  -95.5675  0.5752E-09
2012   8  16   0  42.3868  -95.5675  0.4827E-09
2012   8  16   0  42.4368  -95.5675  0.4277E-09
2012   8  16   0  42.4868  -95.5675  0.4081E-09
2012   8  16   0  42.5368  -95.5675  0.2691E-09
2012   8  16   0  42.5868  -95.5675  0.8663E-10
2012   8  16   0  42.8368  -95.5675  0.1520E-09
2012   8  16   0  42.9368  -95.5675  0.1057E-09
2012   8  16   0  39.8368  -95.5175  0.8418E-09
2012   8  16   0  39.8868  -95.5175  0.9001E-09
2012   8  16   0  39.9368  -95.5175  0.3200E-08
2012   8  16   0  39.9868  -95.5175  0.5036E-08
2012   8  16   0  40.0368  -95.5175  0.6055E-08
2012   8  16   0  40.0868  -95.5175  0.7044E-08
2012   8  16   0  40.1368  -95.5175  0.8912E-08
2012   8  16   0  40.1868  -95.5175  0.9285E-08
2012   8  16   0  40.2368  -95.5175  0.1050E-07
2012   8  16   0  40.2868  -95.5175  0.1158E-07
2012   8  16   0  40.3368  -95.5175  0.1196E-07
2012   8  16   0  40.3868  -95.5175  0.1578E-07
2012   8  16   0  40.4368  -95.5175  0.1597E-07
2012   8  16   0  40.4868  -95.5175  0.1775E-07
2012   8  16   0  40.5368  -95.5175  0.1903E-07
2012   8  16   0  40.5868  -95.5175  0.1998E-07
2012   8  16   0  40.6368  -95.5175  0.2435E-07
2012   8  16   0  40.6868  -95.5175  0.2901E-07
2012   8  16   0  40.7368  -95.5175  0.3194E-07
2012   8  16   0  40.7868  -95.5175  0.3718E-07
2012   8  16   0  40.8368  -95.5175  0.3911E-07
2012   8  16   0  40.8868  -95.5175  0.3774E-07
2012   8  16   0  40.9368  -95.5175  0.3469E-07
2012   8  16   0  40.9868  -95.5175  0.3155E-07
2012   8  16   0  41.0368  -95.5175  0.3198E-07
2012   8  16   0  41.0868  -95.5175  0.3298E-07
2012   8  16   0  41.1368  -95.5175  0.3070E-07
2012   8  16   0  41.1868  -95.5175  0.2835E-07
2012   8  16   0  41.2368  -95.5175  0.2676E-07
2012   8  16   0  41.2868  -95.5175  0.2016E-07
2012   8  16   0  41.3368  -95.5175  0.1505E-07
2012   8  16   0  41.3868  -95.5175  0.1171E-07
2012   8  16   0  41.4368  -95.5175  0.1036E-07
2012   8  16   0  41.4868  -95.5175  0.7568E-08
2012   8  16   0  41.5368  -95.5175  0.5883E-08
2012   8  16   0  41.5868  -95.5175  0.4933E-08
2012   8  16   0  41.6368  -95.5175  0.4478E-08
2012   8  16   0  41.6868  -95.5175  0.3477E-08
2012   8  16   0  41.7368  -95.5175  0.2430E-08
2012   8  16   0  41.7868  -95.5175  0.2425E-08
2012   8  16   0  41.8368  -95.5175  0.2798E-08
2012   8  16   0  41.8868  -95.5175  0.2147E-08
2012   8  16   0  41.9368  -95.5175  0.2041E-08
2012   8  16   0  41.9868  -95.5175  0.1782E-08
2012   8  16   0  42.0368  -95.5175  0.1536E-08
2012   8  16   0  42.0868  -95.5175  0.1614E-08
2012   8  16   0  42.1368  -95.5175  0.1122E-08
2012   8  16   0  42.1868  -95.5175  0.8374E-09
2012   8  16   0  42.2368  -95.5175  0.5427E-09
2012   8  16   0  42.2868  -95.5175  0.6242E-09
2012   8  16   0  42.3368  -95.5175  0.5582E-09
2012   8  16   0  42.3868  -95.5175  0.3910E-09
2012   8  16   0  42.4368  -95.5175  0.4789E-09
2012   8  16   0  42.4868  -95.5175  0.3893E-09
2012   8  16   0  42.5368  -95.5175  0.1393E-09
2012   8  16   0  42.5868  -95.5175  0.3655E-09
2012   8  16   0  42.6368  -95.5175  0.3629E-09
2012   8  16   0  42.6868  -95.5175  0.2358E-10
2012   8  16   0  42.9368  -95.5175  0.7051E-10
2012   8  16   0  39.8868  -95.4675  0.7621E-09
2012   8  16   0  39.9368  -95.4675  0.5213E-09
2012   8  16   0  39.9868  -95.4675  0.2428E-08
2012   8  16   0  40.0368  -95.4675  0.4602E-08
2012   8  16   0  40.0868  -95.4675  0.6302E-08
2012   8  16   0  40.1368  -95.4675  0.6940E-08
2012   8  16   0  40.1868  -95.4675  0.8023E-08
2012   8  16   0  40.2368  -95.4675  0.7144E-08
2012   8  16   0  40.2868  -95.4675  0.7688E-08
2012   8  16   0  40.3368  -95.4675  0.9411E-08
2012   8  16   0  40.3868  -95.4675  0.9973E-08
2012   8  16   0  40.4368  -95.4675  0.1301E-07
2012   8  16   0  40.4868  -95.4675  0.1147E-07
2012   8  16   0  40.5368  -95.4675  0.1229E-07
2012   8  16   0  40.5868  -95.4675  0.1412E-07
2012   8  16   0  40.6368  -95.4675  0.1358E-07
2012   8  16   0  40.6868  -95.4675  0.1770E-07
2012   8  16   0  40.7368  -95.4675  0.2252E-07
2012   8  16   0  40.7868  -95.4675  0.2687E-07
2012   8  16   0  40.8368  -95.4675  0.2940E-07
2012   8  16   0  40.8868  -95.4675  0.3197E-07
2012   8  16   0  40.9368  -95.4675  0.3389E-07
2012   8  16   0  40.9868  -95.4675  0.3399E-07
2012   8  16   0  41.0368  -95.4675  0.3072E-07
2012   8  16   0  41.0868  -95.4675  0.3062E-07
2012   8  16   0  41.1368  -95.4675  0.3133E-07
2012   8  16   0  41.1868  -95.4675  0.3056E-07
2012   8  16   0  41.2368  -95.4675  0.2893E-07
2012   8  16   0  41.2868  -95.4675  0.2897E-07
2012   8  16   0  41.3368  -95.4675  0.2488E-07
2012   8  16   0  41.3868  -95.4675  0.1903E-07
2012   8  16   0  41.4368  -95.4675  0.1392E-07
2012   8  16   0  41.4868  -95.4675  0.1067E-07
2012   8  16   0  41.5368  -95.4675  0.9748E-08
2012   8  16   0  41.5868  -95.4675  0.8648E-08
2012   8  16   0  41.6368  -95.4675  0.6493E-08
2012   8  16   0  41.6868  -95.4675  0.5774E-08
2012   8  16   0  41.7368  -95.4675  0.5464E-08
2012   8  16   0  41.7868  -95.4675  0.4676E-08
2012   8  16   0  41.8368  -95.4675  0.3957E-08
2012   8  16   0  41.8868  -95.4675  0.3514E-08
2012   8  16   0  41.9368  -95.4675  0.4153E-08
2012   8  16   0  41.9868  -95.4675  0.2614E-08
2012   8  16   0  42.0368  -95.4675  0.2043E-08
2012   8  16   0  42.0868  -95.4675  0.1337E-08
2012   8  16   0  42.1368  -95.4675  0.1586E-08
2012   8  16   0  42.1868  -95.4675  0.8701E-09
2012   8  16   0  42.2368  -95.4675  0.1060E-08
2012   8  16   0  42.2868  -95.4675  0.7466E-09
2012   8  16   0  42.3368  -95.4675  0.9791E-09
2012   8  16   0  42.3868  -95.4675  0.8275E-09
2012   8  16   0  42.4368  -95.4675  0.5465E-09
2012   8  16   0  42.4868  -95.4675  0.5389E-09
2012   8  16   0  42.5368  -95.4675  0.6609E-09
2012   8  16   0  42.5868  -95.4675  0.3091E-09
2012   8  16   0  42.6368  -95.4675  0.1196E-09
2012   8  16   0  42.6868  -95.4675  0.4735E-09
2012   8  16   0  42.7368  -95.4675  0.2518E-09
2012   8  16   0  42.9868  -95.4675  0.7053E-10
2012   8  16   0  39.8868  -95.4175  0.1513E-09
2012   8  16   0  39.9368  -95.4175  0.3027E-09
2012   8  16   0  39.9868  -95.4175  0.3647E-09
2012   8  16   0  40.0368  -95.4175  0.1004E-08
2012   8  16   0  40.0868  -95.4175  0.2997E-08
2012   8  16   0  40.1368  -95.4175  0.4136E-08
2012   8  16   0  40.1868  -95.4175  0.5987E-08
2012   8  16   0  40.2368  -95.4175  0.5975E-08
2012   8  16   0  40.2868  -95.4175  0.7039E-08
2012   8  16   0  40.3368  -95.4175  0.7903E-08
2012   8  16   0  40.3868  -95.4175  0.6950E-08
2012   8  16   0  40.4368  -95.4175  0.7660E-08
2012   8  16   0  40.4868  -95.4175  0.9391E-08
2012   8  16   0  40.5368  -95.4175  0.1114E-07
2012   8  16   0  40.5868  -95.4175  0.1147E-07
2012   8  16   0  40.6368  -95.4175  0.1302E-07
2012   8  16   0  40.6868  -95.4175  0.1250E-07
2012   8  16   0  40.7368  -95.4175  0.1318E-07
2012   8  16   0  40.7868  -95.4175  0.1492E-07
2012   8  16   0  40.8368  -95.4175  0.2089E-07
2012   8  16   0  40.8868  -95.4175  0.2460E-07
2012   8  16   0  40.9368  -95.4175  0.2839E-07
2012   8  16   0  40.9868  -95.4175  0.2939E-07
2012   8  16   0  41.0368  -95.4175  0.3049E-07
2012   8  16   0  41.0868  -95.4175  0.2768E-07
2012   8  16   0  41.1368  -95.4175  0.2895E-07
2012   8  16   0  41.1868  -95.4175  0.2930E-07
2012   8  16   0  41.2368  -95.4175  0.2939E-07
2012   8  16   0  41.2868  -95.4175  0.2821E-07
2012   8  16   0  41.3368  -95.4175  0.2860E-07
2012   8  16   0  41.3868  -95.4175  0.2602E-07
2012   8  16   0  41.4368  -95.4175  0.2072E-07
2012   8  16   0  41.4868  -95.4175  0.1658E-07
2012   8  16   0  41.5368  -95.4175  0.1198E-07
2012   8  16   0  41.5868  -95.4175  0.9827E-08
2012   8  16   0  41.6368  -95.4175  0.8095E-08
2012   8  16   0  41.6868  -95.4175  0.6892E-08
2012   8  16   0  41.7368  -95.4175  0.5007E-08
2012   8  16   0  41.7868  -95.4175  0.4581E-08
2012   8  16   0  41.8368  -95.4175  0.4432E-08
2012   8  16   0  41.8868  -95.4175  0.2969E-08
2012   8  16   0  41.9368  -95.4175  0.2521E-08
2012   8  16   0  41.9868  -95.4175  0.3632E-08
2012   8  16   0  42.0368  -95.4175  0.3020E-08
2012   8  16   0  42.0868  -95.4175  0.2995E-08
2012   8  16   0  42.1368  -95.4175  0.2484E-08
2012   8  16   0  42.1868  -95.4175  0.1516E-08
2012   8  16   0  42.2368  -95.4175  0.9975E-09
2012   8  16   0  42.2868  -95.4175  0.1110E-08
2012   8  16   0  42.3368  -95.4175  0.5289E-09
2012   8  16   0  42.3868  -95.4175  0.8074E-09
2012   8  16   0  42.4368  -95.4175  0.9917E-09
2012   8  16   0  42.4868  -95.4175  0.4647E-09
2012   8  16   0  42.5368  -95.4175  0.5719E-09
2012   8  16   0  42.5868  -95.4175  0.5338E-09
2012   8  16   0  42.6368  -95.4175  0.4835E-09
2012   8  16   0  42.6868  -95.4175  0.4217E-09
2012   8  16   0  42.7368  -95.4175  0.1998E-09
2012   8  16   0  42.7868  -95.4175  0.2979E-09
2012   8  16   0  42.8368  -95.4175  0.9185E-10
2012   8  16   0  42.9868  -95.4175  0.1058E-09
2012   8  16   0  39.9368  -95.3675  0.3019E-09
2012   8  16   0  39.9868  -95.3675  0.2276E-09
2012   8  16   0  40.0368  -95.3675  0.2213E-09
2012   8  16   0  40.0868  -95.3675  0.8695E-09
2012   8  16   0  40.1368  -95.3675  0.1782E-08
2012   8  16   0  40.1868  -95.3675  0.3562E-08
2012   8  16   0  40.2368  -95.3675  0.4687E-08
2012   8  16   0  40.2868  -95.3675  0.4343E-08
2012   8  16   0  40.3368  -95.3675  0.4770E-08
2012   8  16   0  40.3868  -95.3675  0.7319E-08
2012   8  16   0  40.4368  -95.3675  0.7605E-08
2012   8  16   0  40.4868  -95.3675  0.7219E-08
2012   8  16   0  40.5368  -95.3675  0.7930E-08
2012   8  16   0  40.5868  -95.3675  0.9802E-08
2012   8  16   0  40.6368  -95.3675  0.1062E-07
2012   8  16   0  40.6868  -95.3675  0.9987E-08
2012   8  16   0  40.7368  -95.3675  0.1200E-07
2012   8  16   0  40.7868  -95.3675  0.1235E-07
2012   8  16   0  40.8368  -95.3675  0.1369E-07
2012   8  16   0  40.8868  -95.3675  0.1621E-07
2012   8  16   0  40.9368  -95.3675  0.1910E-07
2012   8  16   0  40.9868  -95.3675  0.2226E-07
2012   8  16   0  41.0368  -95.3675  0.2390E-07
2012   8  16   0  41.0868  -95.3675  0.2780E-07
2012   8  16   0  41.1368  -95.3675  0.2705E-07
2012   8  16   0  41.1868  -95.3675  0.2679E-07
2012   8  16   0  41.2368  -95.3675  0.2538E-07
2012   8  16   0  41.2868  -95.3675  0.2541E-07
2012   8  16   0  41.3368  -95.3675  0.2645E-07
2012   8  16   0  41.3868  -95.3675  0.2692E-07
2012   8  16   0  41.4368  -95.3675  0.2758E-07
2012   8  16   0  41.4868  -95.3675  0.2234E-07
2012   8  16   0  41.5368  -95.3675  0.1717E-07
2012   8  16   0  41.5868  -95.3675  0.1388E-07
2012   8  16   0  41.6368  -95.3675  0.9559E-08
2012   8  16   0  41.6868  -95.3675  0.8348E-08
2012   8  16   0  41.7368  -95.3675  0.7587E-08
2012   8  16   0  41.7868  -95.3675  0.5349E-08
2012   8  16   0  41.8368  -95.3675  0.4387E-08
2012   8  16   0  41.8868  -95.3675  0.4846E-08
2012   8  16   0  41.9368  -95.3675  0.3484E-08
2012   8  16   0  41.9868  -95.3675  0.3028E-08
2012   8  16   0  42.0368  -95.3675  0.3131E-08
2012   8  16   0  42.0868  -95.3675  0.2972E-08
2012   8  16   0  42.1368  -95.3675  0.2411E-08
2012   8  16   0  42.1868  -95.3675  0.3265E-08
2012   8  16   0  42.2368  -95.3675  0.2270E-08
2012   8  16   0  42.2868  -95.3675  0.1833E-08
2012   8  16   0  42.3368  -95.3675  0.9174E-09
2012   8  16   0  42.3868  -95.3675  0.9608E-09
2012   8  16   0  42.4368  -95.3675  0.1312E-08
2012   8  16   0  42.4868  -95.3675  0.9909E-09
2012   8  16   0  42.5368  -95.3675  0.5421E-09
2012   8  16   0  42.5868  -95.3675  0.6864E-09
2012   8  16   0  42.6368  -95.3675  0.4386E-09
2012   8  16   0  42.6868  -95.3675  0.3631E-09
2012   8  16   0  42.7368  -95.3675  0.6976E-09
2012   8  16   0  42.7868  -95.3675  0.3445E-09
2012   8  16   0  42.8368  -95.3675  0.1392E-09
2012   8  16   0  42.8868  -95.3675  0.2298E-09
2012   8  16   0  42.9368  -95.3675  0.4599E-10
2012   8  16   0  43.0368  -95.3675  0.7059E-10
2012   8  16   0  39.9868  -95.3175  0.4536E-09
2012   8  16   0  40.0368  -95.3175  0.3022E-09
2012   8  16   0  40.0868  -95.3175  0.2214E-09
2012   8  16   0  40.1368  -95.3175  0.3725E-09
2012   8  16   0  40.1868  -95.3175  0.9230E-09
2012   8  16   0  40.2368  -95.3175  0.3070E-08
2012   8  16   0  40.2868  -95.3175  0.3753E-08
2012   8  16   0  40.3368  -95.3175  0.4162E-08
2012   8  16   0  40.3868  -95.3175  0.3227E-08
2012   8  16   0  40.4368  -95.3175  0.4952E-08
2012   8  16   0  40.4868  -95.3175  0.6720E-08
2012   8  16   0  40.5368  -95.3175  0.6506E-08
2012   8  16   0  40.5868  -95.3175  0.5907E-08
2012   8  16   0  40.6368  -95.3175  0.7304E-08
2012   8  16   0  40.6868  -95.3175  0.8468E-08
2012   8  16   0  40.7368  -95.3175  0.9340E-08
2012   8  16   0  40.7868  -95.3175  0.9534E-08
2012   8  16   0  40.8368  -95.3175  0.1007E-07
2012   8  16   0  40.8868  -95.3175  0.1078E-07
2012   8  16   0  40.9368  -95.3175  0.1398E-07
2012   8  16   0  40.9868  -95.3175  0.1523E-07
